facility_id,page_downloaded_day,facility_cases_cumulative,facility_cases_current,facility_deaths,facility_name,facility_listed,ice_date_updated,page_id
https://ice.gov/detention-facility/iah-polk-adult-detention-facility,2020-08-17,18.0,2.0,0.0,IAH POLK ADULT DETENTION FACILITY,IAH Polk Adult Detention Facility,2020-08-17 16:05:00,86a6eab6da58c2db4dfb82c9936a99b3
https://ice.gov/detention-facility/jackson-parish-correctional-center,2020-08-17,5.0,3.0,0.0,JACKSON PARISH CORRECTIONAL CENTER,Jackson Parish Correctional,2020-08-17 16:05:00,86a6eab6da58c2db4dfb82c9936a99b3
https://ice.gov/detention-facility/joe-corley-detention-facility,2020-08-17,50.0,9.0,0.0,JOE CORLEY DETENTION FACILITY,Joe Corley Detention Center,2020-08-17 16:05:00,86a6eab6da58c2db4dfb82c9936a99b3
https://ice.gov/detention-facility/kay-county-detention-center,2020-08-17,1.0,0.0,0.0,KAY COUNTY DETENTION CENTER,Kay County Detention Center,2020-08-17 16:05:00,86a6eab6da58c2db4dfb82c9936a99b3
https://ice.gov/detention-facility/la-palma-correctional-center,2020-08-17,122.0,4.0,0.0,LA PALMA CORRECTIONAL CENTER,La Palma Correctional Facility,2020-08-17 16:05:00,86a6eab6da58c2db4dfb82c9936a99b3
https://ice.gov/detention-facility/mesa-verde-ice-processing-facility,2020-08-17,24.0,24.0,0.0,MESA VERDE ICE PROCESSING FACILITY,Mesa Verde ICE Processing Center,2020-08-17 16:05:00,86a6eab6da58c2db4dfb82c9936a99b3
https://ice.gov/detention-facility/montgomery-processing-center,2020-08-17,206.0,0.0,0.0,MONTGOMERY PROCESSING CENTER,Montgomery Processing Center (Houston),2020-08-17 16:05:00,86a6eab6da58c2db4dfb82c9936a99b3
https://ice.gov/detention-facility/richwood-correctional-center,2020-08-17,74.0,9.0,0.0,RICHWOOD CORRECTIONAL CENTER,Richwood Correctional Center,2020-08-17 16:05:00,86a6eab6da58c2db4dfb82c9936a99b3
https://ice.gov/detention-facility/robert-deyton-detention-facility,2020-08-17,,1.0,0.0,ROBERT A. DEYTON DETENTION FACILITY,Robert A. Deyton Detention Center,2020-08-17 16:05:00,86a6eab6da58c2db4dfb82c9936a99b3
https://ice.gov/detention-facility/winn-correctional-center,2020-08-17,156.0,28.0,0.0,WINN CORRECTIONAL CENTER,Winn Correctional Center,2020-08-17 16:05:00,86a6eab6da58c2db4dfb82c9936a99b3
HUDSONJ,2020-08-17,14.0,5.0,0.0,HUDSON COUNTY CORRECTIONAL CENTER,Hudson County Jail,2020-08-17 16:05:00,86a6eab6da58c2db4dfb82c9936a99b3
IRADFCA,2020-08-17,2.0,0.0,0.0,IMPERIAL REGIONAL DETENTION FACILITY,Imperial Regional Detention Facility,2020-08-17 16:05:00,86a6eab6da58c2db4dfb82c9936a99b3
IRWINGA,2020-08-17,31.0,23.0,0.0,IRWIN COUNTY DETENTION CENTER,Irwin County Detention Center,2020-08-17 16:05:00,86a6eab6da58c2db4dfb82c9936a99b3
JAMESGA,2020-08-17,56.0,15.0,0.0,FOLKSTON ICE PROCESSING CENTER (D. RAY JAMES),Folkston ICE Processing Center (D. Ray James),2020-08-17 16:05:00,86a6eab6da58c2db4dfb82c9936a99b3
JENADLA,2020-08-17,23.0,4.0,0.0,JENA/LASALLE DETENTION FACILITY,LaSalle ICE Processing Center - Jena,2020-08-17 16:05:00,86a6eab6da58c2db4dfb82c9936a99b3
JENATLA,2020-08-17,123.0,41.0,0.0,ALEXANDRIA STAGING FACILITY,Alexandria Staging Facility,2020-08-17 16:05:00,86a6eab6da58c2db4dfb82c9936a99b3
JOHNSTX,2020-08-17,1.0,1.0,0.0,JOHNSON COUNTY CORRECTIONS CENTER,Johnson County Law Enforcement Center,2020-08-17 16:05:00,86a6eab6da58c2db4dfb82c9936a99b3
KRNRCTX,2020-08-17,73.0,6.0,0.0,KARNES COUNTY RESIDENTIAL CENTER,Karnes County Family Residential Center,2020-08-17 16:05:00,86a6eab6da58c2db4dfb82c9936a99b3
KRO,2020-08-17,156.0,31.0,0.0,KROME NORTH SERVICE PROCESSING CENTER,Krome North Service Processing Center,2020-08-17 16:05:00,86a6eab6da58c2db4dfb82c9936a99b3
Larkin Behavioral Health Center,2020-08-17,2.0,2.0,0.0,LARKIN BEHAVIORAL HEALTH CENTER,Larkin Behavioral Health Center,2020-08-17 16:05:00,86a6eab6da58c2db4dfb82c9936a99b3
LASALLE CORR CTR OLLA,2020-08-17,23.0,14.0,0.0,LASALLE CORR CTR OLLA,LaSalle ICE Processing Center - Olla,2020-08-17 16:05:00,86a6eab6da58c2db4dfb82c9936a99b3
LIMESTX,2020-08-17,21.0,21.0,0.0,LIMESTONE COUNTY DETENTION CENTER,Limestone County Detention Center,2020-08-17 16:05:00,86a6eab6da58c2db4dfb82c9936a99b3
LINCOMO,2020-08-17,1.0,0.0,0.0,LINCOLN COUNTY DETENTION CENTER,Lincoln County Detention Center,2020-08-17 16:05:00,86a6eab6da58c2db4dfb82c9936a99b3
LINNJIA,2020-08-17,2.0,1.0,0.0,LINN COUNTY JAIL,Linn County Jail,2020-08-17 16:05:00,86a6eab6da58c2db4dfb82c9936a99b3
MCHENIL,2020-08-17,4.0,3.0,0.0,MCHENRY COUNTY CORRECTIONAL FACILITY,McHenry County Adult Correctional Facility,2020-08-17 16:05:00,86a6eab6da58c2db4dfb82c9936a99b3
MOROWOH,2020-08-17,48.0,0.0,0.0,MORROW COUNTY CORRECTIONAL FACILITY,Morrow County Correctional Facility,2020-08-17 16:05:00,86a6eab6da58c2db4dfb82c9936a99b3
NVSDCNV,2020-08-17,10.0,3.0,0.0,NEVADA SOUTHERN DETENTION CENTER,Nevada Southern Detention Center,2020-08-17 16:05:00,86a6eab6da58c2db4dfb82c9936a99b3
NYEPANV,2020-08-17,37.0,34.0,0.0,"NYE COUNTY DETENTION CENTER, SOUTHERN (PAHRUMP)",Nye County Jail,2020-08-17 16:05:00,86a6eab6da58c2db4dfb82c9936a99b3
OKMULOK,2020-08-17,21.0,12.0,0.0,OKMULGEE COUNTY JAIL,Moore Detention Center,2020-08-17 16:05:00,86a6eab6da58c2db4dfb82c9936a99b3
OTRPCNM,2020-08-17,150.0,0.0,0.0,OTERO COUNTY PROCESSING CENTER,Otero County Processing Center,2020-08-17 16:05:00,86a6eab6da58c2db4dfb82c9936a99b3
PHELPNE,2020-08-17,1.0,0.0,0.0,PHELPS COUNTY JAIL,Phelps County Jail,2020-08-17 16:05:00,86a6eab6da58c2db4dfb82c9936a99b3
PIC,2020-08-17,133.0,20.0,0.0,PORT ISABEL,Port Isabel Detention Center,2020-08-17 16:05:00,86a6eab6da58c2db4dfb82c9936a99b3
PIKCOPA,2020-08-17,22.0,0.0,0.0,PIKE COUNTY CORRECTIONAL FACILITY,Pike County Correctional Facility,2020-08-17 16:05:00,86a6eab6da58c2db4dfb82c9936a99b3
PINEPLA,2020-08-17,64.0,0.0,0.0,PINE PRAIRIE CORRECTIONAL CENTER,Pine Prairie ICE Processing Center,2020-08-17 16:05:00,86a6eab6da58c2db4dfb82c9936a99b3
POLKJIA,2020-08-17,12.0,1.0,0.0,POLK COUNTY JAIL,Polk County Jail,2020-08-17 16:05:00,86a6eab6da58c2db4dfb82c9936a99b3
PRLDCTX,2020-08-17,74.0,10.0,0.0,PRAIRIELAND DETENTION FACILITY,Prairieland Detention Facility,2020-08-17 16:05:00,86a6eab6da58c2db4dfb82c9936a99b3
PULASIL,2020-08-17,53.0,5.0,0.0,PULASKI COUNTY JAIL,Pulaski County Detention Center,2020-08-17 16:05:00,86a6eab6da58c2db4dfb82c9936a99b3
RGRNDTX,2020-08-17,163.0,162.0,0.0,RIO GRANDE DETENTION CENTER,Rio Grande Detention Center,2020-08-17 16:05:00,86a6eab6da58c2db4dfb82c9936a99b3
SAJHOLD,2020-08-17,1.0,0.0,0.0,SAN JUAN STAGING FACILITY,San Juan Staging Facility,2020-08-17 16:05:00,86a6eab6da58c2db4dfb82c9936a99b3
SLRDCAZ,2020-08-17,11.0,2.0,0.0,SAN LUIS REGIONAL DETENTION CENTER,San Luis Regional Detention Center,2020-08-17 16:05:00,86a6eab6da58c2db4dfb82c9936a99b3
STCDFTX,2020-08-17,159.0,28.0,0.0,SOUTH TEXAS DETENTION COMPLEX,South Texas ICE Processing Center (Pearsall),2020-08-17 16:05:00,86a6eab6da58c2db4dfb82c9936a99b3
STCLAMI,2020-08-17,10.0,2.0,0.0,SAINT CLAIR COUNTY JAIL,Saint Clair County Jail,2020-08-17 16:05:00,86a6eab6da58c2db4dfb82c9936a99b3
STFRCTX,2020-08-17,3.0,2.0,0.0,SOUTH TEXAS FAMILY RESIDENTIAL CENTER,South Texas Family Residential Center (Dilley),2020-08-17 16:05:00,86a6eab6da58c2db4dfb82c9936a99b3
STRAFNH,2020-08-17,2.0,2.0,0.0,STRAFFORD COUNTY CORRECTIONS,Strafford County Corrections,2020-08-17 16:05:00,86a6eab6da58c2db4dfb82c9936a99b3
STWRTGA,2020-08-17,158.0,5.0,2.0,STEWART DETENTION CENTER,Stewart Detention Center,2020-08-17 16:05:00,86a6eab6da58c2db4dfb82c9936a99b3
TOORANM,2020-08-17,55.0,0.0,0.0,TORRANCE COUNTY DETENTION FACILITY,Torrance County Detention Center,2020-08-17 16:05:00,86a6eab6da58c2db4dfb82c9936a99b3
WAKULFL,2020-08-17,29.0,28.0,0.0,WAKULLA COUNTY JAIL,Wakulla County Jail,2020-08-17 16:05:00,86a6eab6da58c2db4dfb82c9936a99b3
WASHCUT,2020-08-17,2.0,1.0,0.0,WASHINGTON COUNTY JAIL (PURGATORY CORRECTIONAL FAC,Washington County Jail,2020-08-17 16:05:00,86a6eab6da58c2db4dfb82c9936a99b3
WCCPBFL,2020-08-17,89.0,52.0,0.0,BROWARD TRANSITIONAL CENTER,Broward Transitional Center,2020-08-17 16:05:00,86a6eab6da58c2db4dfb82c9936a99b3
WEBDCTX,2020-08-17,83.0,66.0,0.0,WEBB COUNTY DETENTION CENTER (CCA),Webb County Detention Center (CCA),2020-08-17 16:05:00,86a6eab6da58c2db4dfb82c9936a99b3
WYATTRI,2020-08-17,2.0,0.0,0.0,WYATT DETENTION CENTER,Wyatt Detention Center,2020-08-17 16:05:00,86a6eab6da58c2db4dfb82c9936a99b3
YORCOPA,2020-08-17,6.0,4.0,0.0,YORK COUNTY PRISON,York County Prison,2020-08-17 16:05:00,86a6eab6da58c2db4dfb82c9936a99b3
ADLNTCA,2020-08-18,13.0,2.0,0.0,ADELANTO ICE PROCESSING CENTER,Adelanto ICE Processing Center,2020-08-18 17:50:00,55119910c5b2758f82ee0d9feacabebc
APPSCLA,2020-08-18,10.0,9.0,0.0,ALLEN PARISH PUBLIC SAFETY COMPLEX,Allen Parish Detention Center,2020-08-18 17:50:00,55119910c5b2758f82ee0d9feacabebc
BAKERFL,2020-08-18,3.0,0.0,0.0,BAKER COUNTY SHERIFF'S OFFICE,Baker County Detention Center,2020-08-18 17:50:00,55119910c5b2758f82ee0d9feacabebc
BASILLA,2020-08-18,3.0,2.0,0.0,SOUTH LOUISIANA DETENTION CENTER,South Louisiana Correctional Center,2020-08-18 17:50:00,55119910c5b2758f82ee0d9feacabebc
BERGENJ,2020-08-18,4.0,2.0,0.0,BERGEN COUNTY JAIL,Bergen County Jail,2020-08-18 17:50:00,55119910c5b2758f82ee0d9feacabebc
BRINDMA,2020-08-18,1.0,0.0,0.0,BRISTOL COUNTY DETENTION CENTER,Bristol County Detention Center,2020-08-18 17:50:00,55119910c5b2758f82ee0d9feacabebc
BTV,2020-08-18,49.0,0.0,0.0,BUFFALO (BATAVIA) SERVICE PROCESSING CENTER,Buffalo (Batavia) Service Processing Center,2020-08-18 17:50:00,55119910c5b2758f82ee0d9feacabebc
CALHOMI,2020-08-18,12.0,5.0,0.0,CALHOUN COUNTY CORRECTIONAL CENTER,Calhoun County Correctional Center,2020-08-18 17:50:00,55119910c5b2758f82ee0d9feacabebc
CATAHLA,2020-08-18,117.0,14.0,0.0,CATAHOULA CORRECTIONAL CENTER,Catahoula Correctional Center,2020-08-18 17:50:00,55119910c5b2758f82ee0d9feacabebc
CCAFLAZ,2020-08-18,18.0,0.0,0.0,"CCA, FLORENCE CORRECTIONAL CENTER",CCA Florence Correctional Center,2020-08-18 17:50:00,55119910c5b2758f82ee0d9feacabebc
CCASDCA,2020-08-18,168.0,2.0,1.0,OTAY MESA DETENTION CENTER (SAN DIEGO CDF),Otay Mesa Detention Center (San Diego CDF),2020-08-18 17:50:00,55119910c5b2758f82ee0d9feacabebc
CHARLSC,2020-08-18,1.0,0.0,0.0,CHARLESTON COUNTY DETENTION CENTER,Sheriff Al Cannon Detention Center,2020-08-18 17:50:00,55119910c5b2758f82ee0d9feacabebc
CHASEKS,2020-08-18,39.0,37.0,0.0,CHASE COUNTY DETENTION FACILITY,Chase County Detention Facility,2020-08-18 17:50:00,55119910c5b2758f82ee0d9feacabebc
CIBOCNM,2020-08-18,1.0,0.0,0.0,CIBOLA COUNTY CORRECTIONAL CENTER,Cibola County Correctional Center,2020-08-18 17:50:00,55119910c5b2758f82ee0d9feacabebc
Columbia Regional Care Center,2020-08-18,1.0,1.0,0.0,COLUMBIA REGIONAL CARE CENTER,Columbia Regional Care Center,2020-08-18 17:50:00,55119910c5b2758f82ee0d9feacabebc
CONCOLA,2020-08-18,13.0,8.0,0.0,CONCORDIA PARISH C C,River Correctional Center,2020-08-18 17:50:00,55119910c5b2758f82ee0d9feacabebc
CSCNWWA,2020-08-18,8.0,1.0,0.0,NORTHWEST DETENTION CENTER,Tacoma ICE Processing Center (Northwest Detention Center),2020-08-18 17:50:00,55119910c5b2758f82ee0d9feacabebc
DENICDF,2020-08-18,23.0,6.0,0.0,DENVER CONTRACT DETENTION FACILITY,Aurora Contract Detention Facility,2020-08-18 17:50:00,55119910c5b2758f82ee0d9feacabebc
EAZ,2020-08-18,247.0,0.0,0.0,ELOY FEDERAL CONTRACT FACILITY,Eloy Federal Contract Facility,2020-08-18 17:50:00,55119910c5b2758f82ee0d9feacabebc
ELZICDF,2020-08-18,18.0,0.0,0.0,ELIZABETH CONTRACT DETENTION FACILITY,Elizabeth Detention Center,2020-08-18 17:50:00,55119910c5b2758f82ee0d9feacabebc
EPC,2020-08-18,171.0,6.0,0.0,EL PASO SERVICE PROCESSING CENTER,El Paso Service Processing Center,2020-08-18 17:50:00,55119910c5b2758f82ee0d9feacabebc
ESSEXNJ,2020-08-18,8.0,4.0,0.0,ESSEX COUNTY CORRECTIONAL FACILITY,Essex County Jail,2020-08-18 17:50:00,55119910c5b2758f82ee0d9feacabebc
ETOWAAL,2020-08-18,22.0,19.0,0.0,ETOWAH COUNTY JAIL (ALABAMA),Etowah County Jail,2020-08-18 17:50:00,55119910c5b2758f82ee0d9feacabebc
FLO,2020-08-18,60.0,1.0,0.0,FLORENCE SERVICE PROCESSING CENTER,Florence Detention Center,2020-08-18 17:50:00,55119910c5b2758f82ee0d9feacabebc
FREEBMN,2020-08-18,2.0,0.0,0.0,FREEBORN COUNTY ADULT DETENTION CENTER,Freeborn County Adult Detention Center,2020-08-18 17:50:00,55119910c5b2758f82ee0d9feacabebc
FRMVLVA,2020-08-18,339.0,247.0,1.0,IMMIGRATION CENTERS OF AMERICA FARMVILLE,Immigration Centers of America - Farmville,2020-08-18 17:50:00,55119910c5b2758f82ee0d9feacabebc
GLADEFL,2020-08-18,151.0,9.0,1.0,GLADES COUNTY DETENTION CENTER,Glades County Detention Center,2020-08-18 17:50:00,55119910c5b2758f82ee0d9feacabebc
GREENMA,2020-08-18,7.0,0.0,0.0,FRANKLIN COUNTY HOUSE OF CORRECTION,Franklin County House of Corrections,2020-08-18 17:50:00,55119910c5b2758f82ee0d9feacabebc
HASKLTX,2020-08-18,55.0,0.0,0.0,ROLLING PLAINS DETENTION CENTER,Rolling Plains Detention Center,2020-08-18 17:50:00,55119910c5b2758f82ee0d9feacabebc
HENDENV,2020-08-18,9.0,8.0,0.0,HENDERSON DETENTION CENTER,Henderson Detention Center,2020-08-18 17:50:00,55119910c5b2758f82ee0d9feacabebc
HOUICDF,2020-08-18,125.0,0.0,0.0,HOUSTON CONTRACT DETENTION FACILITY,Houston Contract Detention Facility,2020-08-18 17:50:00,55119910c5b2758f82ee0d9feacabebc
https://ice.gov/detention-facility/adams-county-detention-center,2020-08-18,43.0,7.0,0.0,ADAMS COUNTY DETENTION CENTER,Adams County Correctional Center,2020-08-18 17:50:00,55119910c5b2758f82ee0d9feacabebc
https://ice.gov/detention-facility/bluebonnet-detention-facility,2020-08-18,296.0,0.0,0.0,BLUEBONNET DETENTION FACILITY,Bluebonnet Detention Facility,2020-08-18 17:50:00,55119910c5b2758f82ee0d9feacabebc
https://ice.gov/detention-facility/caroline-detention-facility,2020-08-18,5.0,0.0,0.0,CAROLINE DETENTION FACILITY,Caroline Detention Facility,2020-08-18 17:50:00,55119910c5b2758f82ee0d9feacabebc
https://ice.gov/detention-facility/el-valle-detention-facility,2020-08-18,29.0,28.0,0.0,EL VALLE DETENTION FACILITY,El Valle Detention Facility,2020-08-18 17:50:00,55119910c5b2758f82ee0d9feacabebc
https://ice.gov/detention-facility/iah-polk-adult-detention-facility,2020-08-18,18.0,2.0,0.0,IAH POLK ADULT DETENTION FACILITY,IAH Polk Adult Detention Facility,2020-08-18 17:50:00,55119910c5b2758f82ee0d9feacabebc
https://ice.gov/detention-facility/jackson-parish-correctional-center,2020-08-18,6.0,3.0,0.0,JACKSON PARISH CORRECTIONAL CENTER,Jackson Parish Correctional,2020-08-18 17:50:00,55119910c5b2758f82ee0d9feacabebc
https://ice.gov/detention-facility/joe-corley-detention-facility,2020-08-18,50.0,6.0,0.0,JOE CORLEY DETENTION FACILITY,Joe Corley Detention Center,2020-08-18 17:50:00,55119910c5b2758f82ee0d9feacabebc
https://ice.gov/detention-facility/kay-county-detention-center,2020-08-18,1.0,0.0,0.0,KAY COUNTY DETENTION CENTER,Kay County Detention Center,2020-08-18 17:50:00,55119910c5b2758f82ee0d9feacabebc
https://ice.gov/detention-facility/la-palma-correctional-center,2020-08-18,122.0,2.0,0.0,LA PALMA CORRECTIONAL CENTER,La Palma Correctional Facility,2020-08-18 17:50:00,55119910c5b2758f82ee0d9feacabebc
https://ice.gov/detention-facility/mesa-verde-ice-processing-facility,2020-08-18,54.0,52.0,0.0,MESA VERDE ICE PROCESSING FACILITY,Mesa Verde ICE Processing Center,2020-08-18 17:50:00,55119910c5b2758f82ee0d9feacabebc
https://ice.gov/detention-facility/montgomery-processing-center,2020-08-18,206.0,0.0,0.0,MONTGOMERY PROCESSING CENTER,Montgomery Processing Center (Houston),2020-08-18 17:50:00,55119910c5b2758f82ee0d9feacabebc
https://ice.gov/detention-facility/richwood-correctional-center,2020-08-18,74.0,9.0,0.0,RICHWOOD CORRECTIONAL CENTER,Richwood Correctional Center,2020-08-18 17:50:00,55119910c5b2758f82ee0d9feacabebc
https://ice.gov/detention-facility/robert-deyton-detention-facility,2020-08-18,1.0,0.0,0.0,ROBERT A. DEYTON DETENTION FACILITY,Robert A. Deyton Detention Center,2020-08-18 17:50:00,55119910c5b2758f82ee0d9feacabebc
https://ice.gov/detention-facility/winn-correctional-center,2020-08-18,162.0,30.0,0.0,WINN CORRECTIONAL CENTER,Winn Correctional Center,2020-08-18 17:50:00,55119910c5b2758f82ee0d9feacabebc
HUDSONJ,2020-08-18,14.0,5.0,0.0,HUDSON COUNTY CORRECTIONAL CENTER,Hudson County Jail,2020-08-18 17:50:00,55119910c5b2758f82ee0d9feacabebc
IRADFCA,2020-08-18,2.0,0.0,0.0,IMPERIAL REGIONAL DETENTION FACILITY,Imperial Regional Detention Facility,2020-08-18 17:50:00,55119910c5b2758f82ee0d9feacabebc
IRWINGA,2020-08-18,31.0,19.0,0.0,IRWIN COUNTY DETENTION CENTER,Irwin County Detention Center,2020-08-18 17:50:00,55119910c5b2758f82ee0d9feacabebc
JAMESGA,2020-08-18,58.0,17.0,0.0,FOLKSTON ICE PROCESSING CENTER (D. RAY JAMES),Folkston ICE Processing Center (D. Ray James),2020-08-18 17:50:00,55119910c5b2758f82ee0d9feacabebc
JENADLA,2020-08-18,24.0,4.0,0.0,JENA/LASALLE DETENTION FACILITY,LaSalle ICE Processing Center - Jena,2020-08-18 17:50:00,55119910c5b2758f82ee0d9feacabebc
JENATLA,2020-08-18,123.0,16.0,0.0,ALEXANDRIA STAGING FACILITY,Alexandria Staging Facility,2020-08-18 17:50:00,55119910c5b2758f82ee0d9feacabebc
JOHNSTX,2020-08-18,1.0,1.0,0.0,JOHNSON COUNTY CORRECTIONS CENTER,Johnson County Law Enforcement Center,2020-08-18 17:50:00,55119910c5b2758f82ee0d9feacabebc
KRNRCTX,2020-08-18,73.0,6.0,0.0,KARNES COUNTY RESIDENTIAL CENTER,Karnes County Family Residential Center,2020-08-18 17:50:00,55119910c5b2758f82ee0d9feacabebc
KRO,2020-08-18,156.0,31.0,0.0,KROME NORTH SERVICE PROCESSING CENTER,Krome North Service Processing Center,2020-08-18 17:50:00,55119910c5b2758f82ee0d9feacabebc
Larkin Behavioral Health Center,2020-08-18,2.0,2.0,0.0,LARKIN BEHAVIORAL HEALTH CENTER,Larkin Behavioral Health Center,2020-08-18 17:50:00,55119910c5b2758f82ee0d9feacabebc
LASALLE CORR CTR OLLA,2020-08-18,23.0,12.0,0.0,LASALLE CORR CTR OLLA,LaSalle ICE Processing Center - Olla,2020-08-18 17:50:00,55119910c5b2758f82ee0d9feacabebc
LIMESTX,2020-08-18,21.0,21.0,0.0,LIMESTONE COUNTY DETENTION CENTER,Limestone County Detention Center,2020-08-18 17:50:00,55119910c5b2758f82ee0d9feacabebc
LINCOMO,2020-08-18,1.0,0.0,0.0,LINCOLN COUNTY DETENTION CENTER,Lincoln County Detention Center,2020-08-18 17:50:00,55119910c5b2758f82ee0d9feacabebc
LINNJIA,2020-08-18,2.0,0.0,0.0,LINN COUNTY JAIL,Linn County Jail,2020-08-18 17:50:00,55119910c5b2758f82ee0d9feacabebc
MCHENIL,2020-08-18,4.0,3.0,0.0,MCHENRY COUNTY CORRECTIONAL FACILITY,McHenry County Adult Correctional Facility,2020-08-18 17:50:00,55119910c5b2758f82ee0d9feacabebc
MOROWOH,2020-08-18,48.0,0.0,0.0,MORROW COUNTY CORRECTIONAL FACILITY,Morrow County Correctional Facility,2020-08-18 17:50:00,55119910c5b2758f82ee0d9feacabebc
NVSDCNV,2020-08-18,10.0,3.0,0.0,NEVADA SOUTHERN DETENTION CENTER,Nevada Southern Detention Center,2020-08-18 17:50:00,55119910c5b2758f82ee0d9feacabebc
NYEPANV,2020-08-18,37.0,33.0,0.0,"NYE COUNTY DETENTION CENTER, SOUTHERN (PAHRUMP)",Nye County Jail,2020-08-18 17:50:00,55119910c5b2758f82ee0d9feacabebc
OKMULOK,2020-08-18,18.0,11.0,0.0,OKMULGEE COUNTY JAIL,Moore Detention Center,2020-08-18 17:50:00,55119910c5b2758f82ee0d9feacabebc
OTRPCNM,2020-08-18,150.0,0.0,0.0,OTERO COUNTY PROCESSING CENTER,Otero County Processing Center,2020-08-18 17:50:00,55119910c5b2758f82ee0d9feacabebc
PHELPNE,2020-08-18,1.0,0.0,0.0,PHELPS COUNTY JAIL,Phelps County Jail,2020-08-18 17:50:00,55119910c5b2758f82ee0d9feacabebc
PIC,2020-08-18,133.0,1.0,0.0,PORT ISABEL,Port Isabel Detention Center,2020-08-18 17:50:00,55119910c5b2758f82ee0d9feacabebc
PIKCOPA,2020-08-18,22.0,0.0,0.0,PIKE COUNTY CORRECTIONAL FACILITY,Pike County Correctional Facility,2020-08-18 17:50:00,55119910c5b2758f82ee0d9feacabebc
PINEPLA,2020-08-18,64.0,0.0,0.0,PINE PRAIRIE CORRECTIONAL CENTER,Pine Prairie ICE Processing Center,2020-08-18 17:50:00,55119910c5b2758f82ee0d9feacabebc
POLKJIA,2020-08-18,12.0,1.0,0.0,POLK COUNTY JAIL,Polk County Jail,2020-08-18 17:50:00,55119910c5b2758f82ee0d9feacabebc
PRLDCTX,2020-08-18,74.0,9.0,0.0,PRAIRIELAND DETENTION FACILITY,Prairieland Detention Facility,2020-08-18 17:50:00,55119910c5b2758f82ee0d9feacabebc
PULASIL,2020-08-18,53.0,5.0,0.0,PULASKI COUNTY JAIL,Pulaski County Detention Center,2020-08-18 17:50:00,55119910c5b2758f82ee0d9feacabebc
RGRNDTX,2020-08-18,163.0,158.0,0.0,RIO GRANDE DETENTION CENTER,Rio Grande Detention Center,2020-08-18 17:50:00,55119910c5b2758f82ee0d9feacabebc
SAJHOLD,2020-08-18,1.0,0.0,0.0,SAN JUAN STAGING FACILITY,San Juan Staging Facility,2020-08-18 17:50:00,55119910c5b2758f82ee0d9feacabebc
SLRDCAZ,2020-08-18,11.0,2.0,0.0,SAN LUIS REGIONAL DETENTION CENTER,San Luis Regional Detention Center,2020-08-18 17:50:00,55119910c5b2758f82ee0d9feacabebc
STCDFTX,2020-08-18,160.0,19.0,0.0,SOUTH TEXAS DETENTION COMPLEX,South Texas ICE Processing Center (Pearsall),2020-08-18 17:50:00,55119910c5b2758f82ee0d9feacabebc
STCLAMI,2020-08-18,10.0,2.0,0.0,SAINT CLAIR COUNTY JAIL,Saint Clair County Jail,2020-08-18 17:50:00,55119910c5b2758f82ee0d9feacabebc
STFRCTX,2020-08-18,3.0,0.0,0.0,SOUTH TEXAS FAMILY RESIDENTIAL CENTER,South Texas Family Residential Center (Dilley),2020-08-18 17:50:00,55119910c5b2758f82ee0d9feacabebc
STRAFNH,2020-08-18,2.0,0.0,0.0,STRAFFORD COUNTY CORRECTIONS,Strafford County Corrections,2020-08-18 17:50:00,55119910c5b2758f82ee0d9feacabebc
STWRTGA,2020-08-18,159.0,6.0,2.0,STEWART DETENTION CENTER,Stewart Detention Center,2020-08-18 17:50:00,55119910c5b2758f82ee0d9feacabebc
TOORANM,2020-08-18,55.0,0.0,0.0,TORRANCE COUNTY DETENTION FACILITY,Torrance County Detention Center,2020-08-18 17:50:00,55119910c5b2758f82ee0d9feacabebc
WAKULFL,2020-08-18,29.0,27.0,0.0,WAKULLA COUNTY JAIL,Wakulla County Jail,2020-08-18 17:50:00,55119910c5b2758f82ee0d9feacabebc
WASHCUT,2020-08-18,2.0,1.0,0.0,WASHINGTON COUNTY JAIL (PURGATORY CORRECTIONAL FAC,Washington County Jail,2020-08-18 17:50:00,55119910c5b2758f82ee0d9feacabebc
WCCPBFL,2020-08-18,90.0,42.0,0.0,BROWARD TRANSITIONAL CENTER,Broward Transitional Center,2020-08-18 17:50:00,55119910c5b2758f82ee0d9feacabebc
WEBDCTX,2020-08-18,83.0,66.0,0.0,WEBB COUNTY DETENTION CENTER (CCA),Webb County Detention Center (CCA),2020-08-18 17:50:00,55119910c5b2758f82ee0d9feacabebc
WYATTRI,2020-08-18,2.0,0.0,0.0,WYATT DETENTION CENTER,Wyatt Detention Center,2020-08-18 17:50:00,55119910c5b2758f82ee0d9feacabebc
YORCOPA,2020-08-18,8.0,6.0,0.0,YORK COUNTY PRISON,York County Prison,2020-08-18 17:50:00,55119910c5b2758f82ee0d9feacabebc
ADLNTCA,2020-08-19,13.0,2.0,0.0,ADELANTO ICE PROCESSING CENTER,Adelanto ICE Processing Center,2020-08-19 16:30:00,054395668c97b48daef4906cdf6f1205
APPSCLA,2020-08-19,10.0,9.0,0.0,ALLEN PARISH PUBLIC SAFETY COMPLEX,Allen Parish Detention Center,2020-08-19 16:30:00,054395668c97b48daef4906cdf6f1205
BAKERFL,2020-08-19,3.0,0.0,0.0,BAKER COUNTY SHERIFF'S OFFICE,Baker County Detention Center,2020-08-19 16:30:00,054395668c97b48daef4906cdf6f1205
